StockCode,Description,Quantity,TotalPrice,cumQty,cumPct
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,30,193.2,5618516,0.9982378757572711
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,30,48.06,5618546,0.9982432058366502
90003D,CRYSTAL PAIR HEART HAIR SLIDES,30,112.26,5618576,0.9982485359160292
16207B,PINK HEART RED HANDBAG,29,76.14,5618605,0.9982536883260956
17090D,VANILLA INCENSE 40 CONES IN TIN,29,36.25,5618634,0.9982588407361621
20960,WATERMELON BATH SPONGE,29,72.49,5618663,0.9982639931462286
90098,NECKLACE+BRACELET PINK BUTTERFLY,29,73.95,5618692,0.9982691455562951
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,29,96.86,5618721,0.9982742979663615
21269,ANTIQUE CREAM CUTLERY SHELF ,29,254.98000000000002,5618750,0.998279450376428
84865,NEW BAROQUE BLACK PHOTO ALBUM,29,152.11,5618779,0.9982846027864944
37471,MULTICOLOUR POLKADOT PLATE,29,30.43,5618808,0.9982897551965609
84907,PINK YELLOW PATCH CUSHION COVER,29,180.93,5618837,0.9982949076066273
90103,PURPLE FRANGIPANI NECKLACE,29,72.66,5618866,0.9983000600166938
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,29,12.18,5618895,0.9983052124267603
84559a,3D SHEET OF DOG STICKERS,29,48.379999999999995,5618924,0.9983103648368268
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,29,48.209999999999994,5618953,0.9983155172468932
16202B,PASTEL BLUE PHOTO ALBUM ,29,14.5,5618982,0.9983206696569596
21393,BLUE POLKADOT PUDDING BOWL,29,38.67,5619011,0.9983258220670261
35922,EASTER BUNNY WREATH,28,138.6,5619039,0.9983307968077799
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,28,10.92,5619067,0.9983357715485337
90104,PURPLE FRANGIPANI HAIRCLIP,28,23.16,5619095,0.9983407462892876
16162M,THE KING GIFT BAG 25x24x12cm,28,11.76,5619123,0.9983457210300414
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,28,5.32,5619151,0.9983506957707953
21460,GREEN EASTER EGG HUNT START POST,28,56.779999999999994,5619179,0.998355670511549
84989A,75 GREEN FAIRY CAKE CASES,28,15.400000000000002,5619207,0.9983606452523028
72132,COLUMBIAN CUBE CANDLE,28,54.599999999999994,5619235,0.9983656199930567
90145,SILVER HOOP EARRINGS WITH FLOWER,28,168.0,5619263,0.9983705947338105
90164A,PINK ROSEBUD PEARL BRACELET,27,130.67,5619290,0.9983753918052517
90175A,WHITE GLASS CHUNKY CHARM BRACELET,27,245.63,5619317,0.9983801888766929
90162B,ANT SILVER LIME GREEN BOUDICCA RING,27,79.65,5619344,0.9983849859481341
48189,DOORMAT FRIENDSHIP ,27,451.10999999999996,5619371,0.9983897830195753
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,27,76.38,5619398,0.9983945800910164
22765,NEWSPAPER STAND,27,316.95000000000005,5619425,0.9983993771624576
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,27,134.70000000000002,5619452,0.9984041742338988
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,27,10.260000000000002,5619479,0.99840897130534
47341A,FUSCHIA TABLE RUN FLOWER ,27,38.75,5619506,0.9984137683767812
85054,found,27,0.0,5619533,0.9984185654482224
21336,GOLD WASHBAG,27,54.57,5619560,0.9984233625196636
21473,SWEETHEART CREAM STEEL TABLE RECT,27,618.66,5619587,0.9984281595911048
17165D,ASS COL LARGE SAND FROG P'WEIGHT,27,28.35,5619614,0.998432956662546
90214F,"LETTER ""F"" BLING KEY RING",27,15.429999999999998,5619641,0.9984377537339871
84016,FLAG OF ST GEORGE CAR FLAG,27,12.16,5619668,0.9984425508054283
85092,CANDY SPOT TEA COSY,27,40.05,5619695,0.9984473478768695
90082B,DIAMANTE BOW BROOCH RED COLOUR,27,171.45,5619722,0.9984521449483107
21644,check,27,0.0,5619749,0.9984569420197519
23457,LARGE PARLOUR FRAME,27,122.85,5619776,0.9984617390911931
23041,PAPER LANTERN 6 POINT SNOW STAR,26,107.9,5619802,0.9984663584933215
90191,SILVER LARIAT 40CM,26,163.82,5619828,0.9984709778954501
84539,KNITTED RABBIT DOLL ,26,42.9,5619854,0.9984755972975787
84910A,PINK PAISLEY CUSHION COVER ,26,192.14,5619880,0.9984802166997072
22656,VINTAGE BLUE KITCHEN CABINET,26,3685.0,5619906,0.9984848361018358
23614,SET 10 CARDS 12 DAYS WRAP  17058,26,86.58000000000001,5619932,0.9984894555039643
22837,Found,26,0.0,5619958,0.9984940749060929
79331,PINK FLOCK GLASS CANDLEHOLDER,26,17.5,5619984,0.9984986943082215
21277,FRENCH STYLE EMBOSSED HEART CABINET,26,571.43,5620010,0.99850331371035
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,26,282.15,5620036,0.9985079331124785
35607A,PINK FLUFFY CHRISTMAS DECORATION,26,7.82,5620062,0.9985125525146071
90214V,"LETTER ""V"" BLING KEY RING",26,15.979999999999999,5620088,0.9985171719167356
35965,dotcom,26,0.0,5620114,0.9985217913188642
21811,check,26,0.0,5620140,0.9985264107209927
90177C,DROP DIAMANTE EARRINGS CRYSTAL,26,76.23,5620166,0.9985310301231213
21700,check,26,0.0,5620192,0.9985356495252499
90185C,BLACK DIAMANTE EXPANDABLE RING,26,110.09,5620218,0.9985402689273783
23402,HOME SWEEET HOME 3 PEG HANGER ,25,93.75,5620243,0.9985447106601943
35610C,WHITE CHRISTMAS FLOCK DROPLET ,25,32.51,5620268,0.9985491523930102
85096,HILDA CANDY SPOT RABBIT,25,109.23,5620293,0.9985535941258261
90083,CRYSTAL CZECH CROSS PHONE CHARM,25,23.47,5620318,0.998558035858642
37333,"RETRO ""TEA FOR ONE"" ",25,120.99,5620343,0.998562477591458
23448,CREAM BUNNY EASTER EGG BASKET,25,41.24999999999999,5620368,0.9985669193242739
16161M,WRAP  PINK FLOCK,25,10.5,5620393,0.9985713610570898
84711A,SILVER OVAL SHAPE TRINKET BOX,25,221.79999999999998,5620418,0.9985758027899057
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,25,41.449999999999996,5620443,0.9985802445227216
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,25,41.37,5620468,0.9985846862555375
75013B,"STRING OF 8 BUTTERFLIES,PINK",25,41.24999999999999,5620493,0.9985891279883534
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,25,31.25,5620518,0.9985935697211693
79026B,"S/4 ICON COASTER,ELVIS LIVES",25,10.61,5620543,0.9985980114539853
90010E,AMBER GLASS/SILVER BRACELET,25,227.89,5620568,0.9986024531868012
90177D,DROP DIAMANTE EARRINGS PURPLE,25,73.53,5620593,0.9986068949196171
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,25,66.26,5620618,0.998611336652433
20701,PINK CAT FLORAL CUSHION COVER ,25,100.97,5620643,0.998615778385249
16169N,WRAP BLUE RUSSIAN FOLKART,25,10.5,5620668,0.9986202201180648
85014b,RED RETROSPOT UMBRELLA,25,313.06,5620693,0.9986246618508807
84750A,PINK SMALL GLASS CAKE STAND,24,46.8,5620717,0.998628925914384
23145,ZINC T-LIGHT HOLDER STARS LARGE,24,22.799999999999997,5620741,0.9986331899778873
22823,CHEST NATURAL WOOD 20 DRAWERS,24,2745.0,5620765,0.9986374540413906
85028S,FRENCH CHATEAU SMALL FRUITBOWL,24,51.599999999999994,5620789,0.9986417181048939
90214T,"LETTER ""T"" BLING KEY RING",24,13.459999999999999,5620813,0.9986459821683971
90022,EDWARDIAN DROP EARRINGS JET BLACK,24,90.2,5620837,0.9986502462319004
23091,METAL HERB GERDEN CONTAINER,24,139.68,5620861,0.9986545102954036
23250,ENAMEL BOWL PANTRY,24,30.0,5620885,0.9986587743589069
21690,SILVER  CANDLEPOT JARDIN ,24,90.0,5620909,0.9986630384224102
23629,SET 10 CARDS DRESSING UP 17077,24,59.760000000000005,5620933,0.9986673024859135
35954,check,24,0.0,5620957,0.9986715665494168
84388,WISE MAN STAR SHAPE EGG PAN,24,13.14,5620981,0.9986758306129201
84857B,BLUE MONTE CARLO HANDBAG,24,46.8,5621005,0.9986800946764233
72127,found box,24,0.0,5621029,0.9986843587399266
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,24,119.23,5621053,0.9986886228034298
90161A,ANT COPPER RED BOUDICCA BRACELET,24,119.91000000000001,5621077,0.9986928868669331
22972,CHILDRENS SPACEBOY MUG,24,39.599999999999994,5621101,0.9986971509304364
22963,JAM JAR WITH BLUE LID,24,17.28,5621125,0.9987014149939397
22134,LADLE LOVE HEART RED ,24,17.82,5621149,0.998705679057443
22953,BIRTHDAY BANNER TAPE,24,30.0,5621173,0.9987099431209463
22952,72 CAKE CASES VINTAGE CHRISTMAS,24,13.200000000000001,5621197,0.9987142071844495
35610B,BLACK CHRISTMAS FLOCK DROPLET ,24,30.0,5621221,0.9987184712479528
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,24,10.08,5621245,0.9987227353114561
23235,BISCUIT TIN VINTAGE LEAF,24,64.56,5621269,0.9987269993749593
23196,LEAVES MAGNETIC  SHOPPING LIST,24,34.8,5621293,0.9987312634384626
22501,Found,24,0.0,5621317,0.9987355275019659
85034A,check,24,0.0,5621341,0.9987397915654692
23437,GIFT BAG LARGE 50'S CHRISTMAS,24,30.0,5621365,0.9987440556289725
84206A,3 BLACK CATS W HEARTS BLANK CARD,24,4.5600000000000005,5621389,0.9987483196924758
84666,SQUARE CHERRY BLOSSOM CABINET,24,94.80000000000001,5621413,0.998752583755979
21018,BIRD BOX CHRISTMAS TREE DECORATION,24,22.06,5621437,0.9987568478194823
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,24,50.400000000000006,5621461,0.9987611118829856
84247K,"FOLK ART GREETING CARD,pack/12",23,67.85000000000001,5621484,0.9987651982771762
20933,YELLOW POT PLANT CANDLE,23,71.05,5621507,0.9987692846713668
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,23,210.04,5621530,0.9987733710655575
84559b,3D SHEET OF CAT STICKERS,23,38.33,5621553,0.9987774574597481
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,23,13.65,5621576,0.9987815438539388
90003E,GREEN PAIR HEART HAIR SLIDES,23,86.11,5621599,0.9987856302481294
37444C,PINK BREAKFAST CUP AND SAUCER ,23,43.050000000000004,5621622,0.9987897166423201
84906,PINK BUTTERFLY CUSHION COVER,23,44.849999999999994,5621645,0.9987938030365107
84033,FLAG OF ST GEORGE ,23,37.95,5621668,0.9987978894307014
90185B,AMETHYST DIAMANTE EXPANDABLE RING,23,97.02,5621691,0.9988019758248919
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,23,58.64999999999999,5621714,0.9988060622190826
84944,michel oops,22,0.0,5621736,0.9988099709439606
23456,MEDIUM PARLOUR FRAME ,22,84.1,5621758,0.9988138796688386
10080,check,22,0.0,5621780,0.9988177883937166
90214Z,"LETTER ""Z"" BLING KEY RING",22,11.84,5621802,0.9988216971185946
90018B,GOLD M.O.P ORBIT DROP EARRINGS,22,92.28,5621824,0.9988256058434726
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,22,64.58,5621846,0.9988295145683507
84801B,WHITE HYDRANGEA ART FLOWER,22,46.2,5621868,0.9988334232932287
84548,CROCHET BEAR RED/BLUE  KEYRING,22,36.3,5621890,0.9988373320181066
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,22,184.66,5621912,0.9988412407429846
21040,MODERN VINTAGE COTTON SHOPPING BAG,22,29.7,5621934,0.9988451494678626
90202D,PINK ENAMEL FLOWER HAIR TIE,22,64.46000000000001,5621956,0.9988490581927406
44092C,PURPLE/COPPER HANGING LAMPSHADE,22,18.7,5621978,0.9988529669176186
23075,DOUBLE CERAMIC PARLOUR HOOK,22,91.30000000000001,5622000,0.9988568756424967
84247N,PACK/12 BLUE FOLKART CARDS,22,64.9,5622022,0.9988607843673747
90202A,PURPLE ENAMEL FLOWER HAIR TIE,22,64.28,5622044,0.9988646930922527
23441,HAND PAINTED HANGING EASTER EGG,22,9.24,5622066,0.9988686018171307
90122A,PINK CRYSTAL+GLASS BRACELET,22,109.48,5622088,0.9988725105420087
22823,test,22,0.0,5622110,0.9988764192668866
84732B,CUTE BIRD CEATURE SCREEN,22,8.58,5622132,0.9988803279917646
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,21,190.51999999999998,5622153,0.99888405904733
84847,FLORAL BATHROOM SET,21,78.75,5622174,0.9988877901028954
20665,dotcom,21,0.0,5622195,0.9988915211584608
20697,LITTLE GREEN MONSTER SOFT TOY,21,53.55,5622216,0.9988952522140261
23535,WALL ART BICYCLE SAFTEY ,21,114.15,5622237,0.9988989832695915
90072,RUBY DROP CHANDELIER EARRINGS,21,83.42,5622258,0.9989027143251569
90032,IVORY SHELL HEART NECKLACE,21,103.13,5622279,0.9989064453807223
90039D,FIRE POLISHED GLASS BRACELET GREEN,21,78.69,5622300,0.9989101764362877
90166,PINK & WHITE ROSEBUD RING,21,88.04,5622321,0.9989139074918529
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,21,129.85,5622342,0.9989176385474183
20848,ZINC HEART LATTICE CHARGER SMALL,21,61.95,5622363,0.9989213696029837
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,21,34.69,5622384,0.9989251006585491
47586A,PINK FAIRY CAKE CUSHION COVER,21,53.55,5622405,0.9989288317141144
90183B,AMETHYST DROP EARRINGS W LONG BEADS,21,61.08,5622426,0.9989325627696798
90199C,5 STRAND GLASS NECKLACE CRYSTAL,20,126.63999999999999,5622446,0.9989361161559326
21181,dotcom,20,0.0,5622466,0.9989396695421853
85084,HOLLY TOP CHRISTMAS STOCKING,20,17.0,5622486,0.998943222928438
22687,had been put aside,20,0.0,5622506,0.9989467763146908
35910A,MULTICOLOUR EASTER RABBIT ,20,39.0,5622526,0.9989503297009434
90081C,LILY BROOCH OLIVE COLOUR,20,99.60000000000001,5622546,0.9989538830871962
84522,PINK PARTY SUNGLASSES,20,36.76,5622566,0.9989574364734489
21011,GLITTER SNOW PEAR TREE DECORATION,20,28.999999999999996,5622586,0.9989609898597016
84709B,PINK OVAL JEWELLED MIRROR,20,119.0,5622606,0.9989645432459544
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,20,58.43,5622626,0.9989680966322071
84711B,PINK OVAL SHAPE TRINKET BOX,20,186.64,5622646,0.9989716500184599
22734,amazon sales,20,0.0,5622666,0.9989752034047126
23603,SET 10 CARD KRAFT REINDEER 17084,20,49.800000000000004,5622686,0.9989787567909653
84629,WHITE 3 FRAME BIRDS AND TREE ,20,150.0,5622706,0.9989823101772181
90070,RUBY GLASS CLUSTER BRACELET,20,122.64000000000001,5622726,0.9989858635634707
90202C,GREEN ENAMEL FLOWER HAIR TIE,20,58.71,5622746,0.9989894169497235
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,20,91.48,5622766,0.9989929703359762
20667,CHERRY BLOSSOM PURSE,20,49.69,5622786,0.9989965237222289
79071B,ENGLISH ROSE METAL WASTE BIN,20,59.0,5622806,0.9990000771084817
16162L,THE KING GIFT BAG,20,13.0,5622826,0.9990036304947344
84659A,check,19,0.0,5622845,0.9990070062116745
20845,ZINC HEART LATTICE 2 WALL PLANTER,19,120.64999999999999,5622864,0.9990103819286146
90169,DAISY HAIR COMB,19,47.839999999999996,5622883,0.9990137576455547
90133,TEAL/FUSCHIA COL BEAD NECKLACE,19,94.43,5622902,0.9990171333624948
90165B,WHITE ROSEBUD  PEARL EARRINGS,19,47.43,5622921,0.9990205090794348
85135A,YELLOW DRAGONFLY HELICOPTER,19,151.05,5622940,0.9990238847963749
21332,MOROCCAN BEATEN METAL MIRROR,19,268.1,5622959,0.999027260513315
23468,TUSCAN VILLA BIRD TABLE ,19,156.75,5622978,0.9990306362302551
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,19,158.23,5622997,0.9990340119471952
22415,WHITE TISSUE REAM,19,151.05,5623016,0.9990373876641353
62094B,TURQ ICE CREAM BUM BAG ,19,63.209999999999994,5623035,0.9990407633810754
84984A,GREEN PEONY CUSHION COVER,19,88.35000000000001,5623054,0.9990441390980156
35271S,GOLD PRINT PAPER BAG,19,3.6100000000000003,5623073,0.9990475148149557
22929,SCHOOL DESK AND CHAIR ,19,1199.75,5623092,0.9990508905318958
21357,TOAST ITS - DINOSAUR,19,23.75,5623111,0.9990542662488359
84751B,BLACK MEDIUM GLASS CAKE STAND,19,38.69,5623130,0.999057641965776
90195A,PURPLE GEMSTONE BRACELET,19,122.84,5623149,0.999061017682716
85014a,BLACK/BLUE POLKADOT UMBRELLA,18,225.32000000000002,5623167,0.9990642157303434
23281,FOLDING MIRROR RED  ,18,14.939999999999998,5623185,0.9990674137779709
35819B,check,18,0.0,5623203,0.9990706118255984
23282,FOLDING MIRROR IVORY ,18,14.939999999999998,5623221,0.9990738098732258
90144,SILVER DROP EARRINGS WITH FLOWER,18,67.36,5623239,0.9990770079208533
90168,2 DAISIES HAIR COMB,18,52.56,5623257,0.9990802059684808
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,18,74.7,5623275,0.9990834040161082
84660c,PINK STITCHED WALL CLOCK,18,134.92,5623293,0.9990866020637357
90019B,GOLD M.O.P ORBIT BRACELET,18,96.52000000000001,5623311,0.9990898001113632
90040B,MURANO STYLE GLASS BRACELET BLACK,18,66.7,5623329,0.9990929981589906
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,37.800000000000004,5623347,0.999096196206618
23464,VINTAGE ZINC WATERING CAN SMALL,18,99.2,5623365,0.9990993942542455
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,18,167.3,5623383,0.9991025923018729
46000P,POLYESTER FILLER PAD 65CMx65CM,18,76.5,5623401,0.9991057903495004
79149B,SILICON STAR BULB  BLUE,18,7.56,5623419,0.9991089883971279
82011A,"BATHROOM SCALES, TROPICAL BEACH",18,67.5,5623437,0.9991121864447553
21349,IVY HEART WREATH,18,155.6,5623455,0.9991153844923828
90146,FINE SILVER NECKLACE W PASTEL FLOWE,17,95.35000000000001,5623472,0.9991184048706976
90202B,WHITE ENAMEL FLOWER HAIR TIE,17,49.65,5623489,0.9991214252490124
84270,ASSTD DESIGN BUBBLE GUM RING,17,3.5700000000000003,5623506,0.9991244456273273
84984B,RED PEONY CUSHION COVER ,17,79.05000000000001,5623523,0.9991274660056421
10124G,ARMY CAMO BOOKCOVER TAPE,17,7.14,5623540,0.9991304863839569
22759,check,17,0.0,5623557,0.9991335067622718
35265,COLOURFUL FLOWER FRUIT BOWL,17,52.2,5623574,0.9991365271405865
20698,LITTLE PINK MONSTER SOFT TOY,17,43.349999999999994,5623591,0.9991395475189013
23465,TUSCAN VILLA BIRD FEEDER,17,148.63,5623608,0.9991425678972161
79066k,RETRO MOD TRAY,17,27.77,5623625,0.999145588275531
71143,ANTIQUE SILVER BOOK MARK WITH BEADS,17,14.11,5623642,0.9991486086538458
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,17,28.73,5623659,0.9991516290321606
84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,17,141.10999999999999,5623676,0.9991546494104755
21692,SILVER LATTICE VANILLA CANDLE POT,17,63.75,5623693,0.9991576697887903
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,17,105.71000000000001,5623710,0.9991606901671051
90180A,BLACK+WHITE NECKLACE W TASSEL,17,127.24,5623727,0.99916371054542
20821,GOLDIE LOOKING MIRROR,17,84.15,5623744,0.9991667309237348
62043B,BLUE CHECK BAG W HANDLE 34X20CM,17,14.11,5623761,0.9991697513020495
21578,found,16,0.0,5623777,0.9991725940110517
23107,WHITE WIRE PLANT POT HOLDER,16,46.24,5623793,0.9991754367200539
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,16,46.76,5623809,0.9991782794290561
21370,MIRRORED WALL ART FOXY,16,100.66000000000001,5623825,0.9991811221380583
85017A,ENVELOPE 50 ROMANTIC IMAGES,16,13.58,5623841,0.9991839648470605
84596f,SMALL MARSHMALLOWS PINK BOWL,16,39.36,5623857,0.9991868075560627
90165A,PINK ROSEBUD PEARL EARRINGS,16,39.98,5623873,0.9991896502650649
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,16,26.52,5623889,0.999192492974067
23081,GREEN METAL BOX TOP SECRET,16,132.0,5623905,0.9991953356830692
84795b,SUNSET CHECK HAMMOCK,16,266.78,5623921,0.9991981783920714
90014A,SILVER/MOP ORBIT NECKLACE,16,162.79,5623937,0.9992010211010736
23066,SMALL JEWELLERY STAND,16,132.0,5623953,0.9992038638100758
90214W,"LETTER ""W"" BLING KEY RING",16,6.819999999999999,5623969,0.999206706519078
90214O,"LETTER ""O"" BLING KEY RING",16,6.819999999999999,5623985,0.9992095492280801
85031A,ROMANTIC IMAGES SCRAP BOOK SET,16,45.9,5624001,0.9992123919370823
84706F,RED PEONY TABLE CLOCK,16,47.2,5624017,0.9992152346460845
90194,SILVER LARIAT BLACK STONE EARRINGS,16,67.87,5624033,0.9992180773550867
81950V,FLOWER PURPLE CLOCK WITH SUCKER,16,4.64,5624049,0.9992209200640889
10124A,SPOTS ON RED BOOKCOVER TAPE,16,6.72,5624065,0.9992237627730911
84086B,YELLOW/BLUE RETRO RADIO,16,47.2,5624081,0.9992266054820932
62074B,ELEPHANT CLIP W SUCTION CUP,16,6.72,5624097,0.9992294481910954
72783,BLACK SIL'T SQU CANDLE PLATE ,16,33.6,5624113,0.9992322909000976
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,16,134.16,5624129,0.9992351336090998
35916B,BLUE FELT HANGING HEART W FLOWER,16,26.11,5624145,0.999237976318102
84715,SET OF 6 ICE CREAM SKITTLES,16,47.2,5624161,0.9992408190271042
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,16,13.28,5624177,0.9992436617361063
90014B,GOLD M PEARL  ORBIT NECKLACE,15,152.84,5624192,0.999246326775796
16202E,BLACK PHOTO ALBUM ,15,7.5,5624207,0.9992489918154854
85030,FRENCH CHATEAU OVAL PLATTER,15,29.25,5624222,0.999251656855175
72351a,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,15,62.269999999999996,5624237,0.9992543218948645
85185D,FROG SOCK PUPPET,15,44.25000000000001,5624252,0.9992569869345541
90123A,PINK HEART OF GLASS BRACELET,15,89.12,5624267,0.9992596519742436
48173c,DOORMAT BLACK FLOCK ,15,252.95000000000002,5624282,0.9992623170139332
23632,SET 10 CARDS CHEERFUL ROBIN 17065,15,31.200000000000003,5624297,0.9992649820536227
90038A,GLASS AND PAINTED BEADS BRACELET TO,15,56.15,5624312,0.9992676470933123
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,15,6.3,5624327,0.9992703121330019
21344,MOROCCAN BEATEN METAL DISH,15,160.09,5624342,0.9992729771726914
84925D,LA PALMIERA WALL THERMOMETER,15,38.25,5624357,0.999275642212381
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,15,56.31,5624372,0.9992783072520705
85019B,check,15,0.0,5624387,0.99928097229176
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,15,24.79,5624402,0.9992836373314495
90040C,MURANO STYLE GLASS BRACELET GOLD,15,54.42,5624417,0.9992863023711391
90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,15,137.63,5624432,0.9992889674108286
22139,amazon,15,0.0,5624447,0.9992916324505182
20818,GOLD TEDDY BEAR,15,42.7,5624462,0.9992942974902077
20778,GARDEN PATH NOTEBOOK ,15,24.75,5624477,0.9992969625298973
90081A,LILY BROOCH AMETHYST COLOUR,15,74.25,5624492,0.9992996275695869
90123C,GREEN HEART OF GLASS BRACELET,14,83.29,5624506,0.9993021149399638
90040A,MURANO STYLE GLASS BRACELET RED,14,54.290000000000006,5624520,0.9993046023103407
82605,OLD DOC RUSSEL METAL SIGN,14,29.400000000000002,5624534,0.9993070896807176
23574,PACKING CHARGE,14,105.0,5624548,0.9993095770510945
85089,CANDY SPOT BUNNY,14,41.300000000000004,5624562,0.9993120644214714
90005A,JADE GREEN ENAMEL HAIR COMB,14,28.02,5624576,0.9993145517918484
90067A,PINK VINTAGE VICTORIAN EARRINGS,14,41.150000000000006,5624590,0.9993170391622253
84616,SILVER ROCCOCO CHANDELIER,14,504.32,5624604,0.9993195265326021
84228,HEN HOUSE WITH CHICK STANDING,14,5.88,5624618,0.999322013902979
84746,PINK EASTER HENS+FLOWER,14,38.31,5624632,0.9993245012733559
90130C,GREEN STONE/CRYSTAL EARRINGS,14,40.95,5624646,0.9993269886437329
17012F,check,14,0.0,5624660,0.9993294760141098
85206B,PINK FELT EASTER EGG BASKET,14,23.099999999999998,5624674,0.9993319633844867
90094,NECKLACE+BRACELET SET FRUIT SALAD ,14,35.699999999999996,5624688,0.9993344507548636
90129D,AMBER GLASS TASSLE BAG CHARM,14,33.440000000000005,5624702,0.9993369381252405
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,14,11.899999999999999,5624716,0.9993394254956174
90162C,ANT SILVER FUSCHIA BOUDICCA RING,14,41.300000000000004,5624730,0.9993419128659944
20670,VIP HOLIDAY PURSE,14,44.04,5624744,0.9993444002363713
90182C,BLACK 3 BEAD DROP EARRINGS,14,40.96,5624758,0.9993468876067482
90177E,DROP DIAMANTE EARRINGS GREEN,14,41.080000000000005,5624772,0.9993493749771251
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,14,41.010000000000005,5624786,0.999351862347502
