InvoiceMonth,StockCode,Description,Quantity,TotalPrice
2011-11-01,23546,WRAP PAISLEY PARK ,675,283.5
2011-11-01,23547,WRAP FLOWER SHOP  ,175,73.5
2011-11-01,23548,WRAP MAGIC FOREST ,175,73.5
2011-11-01,23549,WRAP BIRD GARDEN ,200,84.0
2011-11-01,23550,WRAP ALPHABET POSTER  ,250,105.0
2011-11-01,23551,PACK OF 12 PAISLEY PARK TISSUES ,475,291.21
2011-11-01,23552,BICYCLE PUNCTURE REPAIR KIT ,624,1288.2
2011-11-01,23553,LANDMARK FRAME CAMDEN TOWN ,78,998.4300000000001
2011-11-01,23554,LANDMARK FRAME OXFORD STREET,40,507.81
2011-11-01,23555,LANDMARK FRAME NOTTING HILL ,38,482.81
2011-11-01,23556,LANDMARK FRAME COVENT GARDEN ,46,570.35
2011-11-01,23557,LANDMARK FRAME BAKER STREET ,22,282.81
2011-11-01,23558,LANDMARK FRAME LONDON BRIDGE ,42,549.92
2011-11-01,23559,WOODLAND BUNNIES LOLLY MAKERS,122,333.71
2011-11-01,23560,SET OF 6 RIBBONS COUNTRY STYLE,49,147.41
2011-11-01,23561,SET OF 6 RIBBONS PARTY,51,147.39
2011-11-01,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,34,98.26
2011-11-01,23564,EGG CUP MILKMAID INGRID,220,302.83
2011-11-01,23565,EGG CUP MILKMAID HELGA ,205,284.08
2011-11-01,23566,EGG CUP MILKMAID HEIDI,322,459.37
2011-11-01,23567,EGG CUP HENRIETTA HEN PINK,124,168.31
2011-11-01,23568,EGG CUP HENRIETTA HEN CREAM ,219,308.84
2011-11-01,23569,TRADTIONAL ALPHABET STAMP SET,563,2845.25
2011-11-01,23570,TRADITIONAL PICK UP STICKS GAME ,2067,3981.65
2011-11-01,23571,TRADITIONAL NAUGHTS & CROSSES,2265,5420.429999999999
2011-11-01,23574,PACKING CHARGE,5,37.5
2011-11-01,23575,SNACK TRAY PAISLEY PARK,29,58.73
2011-11-01,23576,SNACK TRAY RED VINTAGE DOILY,40,78.0
2011-11-01,23578,SNACK TRAY RED GINGHAM,19,39.23
2011-11-01,23579,SNACK TRAY I LOVE LONDON,25,59.65
2011-11-01,23580,SNACK TRAY HAPPY FOREST  ,43,88.21
2011-11-01,23581,JUMBO BAG PAISLEY PARK,3174,8013.5
2011-11-01,23582,VINTAGE DOILY JUMBO BAG RED ,2112,5216.01
2011-11-01,23583,LUNCH BAG PAISLEY PARK  ,2325,3758.73
2011-11-01,23597,PAPER BUNTING PAISLEY PARK,110,317.02000000000004
2011-11-01,23598,PAPER BUNTING VINTAGE PARTY,217,660.0300000000001
2011-11-01,23601,SET 10 CARDS SNOWY SNOWDROPS  17100,7,17.43
2011-11-01,23602,SET 10 CARDS 3 WISE MEN 17107,1,2.91
2011-11-01,23603,SET 10 CARD KRAFT REINDEER 17084,10,24.900000000000002
2011-11-01,23607,SET 10 CARDS HATS & STOCKINGS 17081,4,6.64
2011-11-01,23608,SET 10 CARDS RUDOLPHS NOSE 17097,3,8.73
2011-11-01,23609,SET 10 CARDS SNOWY ROBIN 17099,1,2.91
2011-11-01,23610,SET 10 CARDS CHRISTMAS ROBIN 17095,1,2.08
2011-11-01,23611,SET 10 CARDS RED RIDING HOOD 17214,21,52.29
2011-11-01,23612,SET 10 MINICARDS CUTE SNOWMAN 17071,4,6.64
2011-11-01,23613,SET 10 XMAS CARDS & BADGES 17070,8,19.92
2011-11-01,23614,SET 10 CARDS 12 DAYS WRAP  17058,3,9.99
2011-11-01,23615,SET 10 CARDS PRINTED GRAPHIC 17219,2,4.98
2011-11-01,23616,SET 10 CARDS JINGLE BELLS 17217,5,12.450000000000001
2011-11-01,23617,SET 10 CARDS SWIRLY XMAS TREE 17104,2,5.82
2011-11-01,23619,SET 10 CARDS POINSETTIA 17093,1,2.49
2011-11-01,23620,SET 10 CARDS PERFECT POST 17090,2,4.98
2011-11-01,23621,SET 10 CARDS DAVID'S MADONNA 17074,2,4.98
2011-11-01,23623,SET 10 CARD CHRISTMAS WELCOME 17112,4,11.64
2011-11-01,23624,SET 10 CARD PERFECT NATIVITY 17089,2,4.98
2011-11-01,23625,SET 6 CARDS SPARKLY REINDEER 17262,1,4.99
2011-11-01,23626,SET 10 CARDS DINKY TREE 17076,30,74.7
2011-11-01,23627,SET 10 CARDS XMAS GRAPHIC  17218,7,17.43
2011-11-01,23629,SET 10 CARDS DRESSING UP 17077,11,27.39
2011-11-01,23630,SET 10 CARDS HANGING BAUBLES 17080,1,2.49
2011-11-01,23632,SET 10 CARDS CHEERFUL ROBIN 17065,11,22.880000000000003
2011-11-01,23633,SET 10 CARDS WORLD CHILDREN 17067,2,4.98
2011-11-01,23634,SET 10 CARDS XMAS CHOIR 17068,1,2.91
2011-11-01,23635,SET 10 CARDS CHRISTMAS HOLLY  17259,1,4.16
2011-11-01,23636,SET 10 CARDS WISHING TREE 17116,2,5.82
2011-11-01,23637,SET 10 CARDS OUT OF ORDER 17216,4,9.96
2011-11-01,23638,SET 10 CARDS ROBIN WATERPUMP  17096,1,2.91
2011-11-01,23639,SET 10 CARDS MAGICAL TREE 17086,2,6.66
2011-11-01,23644,SET 10 CARDS CHRISTMAS TREE 16955,1,3.33
2011-11-01,23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,6,14.940000000000001
2011-11-01,23646,SET 10 CARDS JINGLE BELLS 16957,6,14.940000000000001
2011-11-01,23649,SET 10 CARDS DECK THE HALLS 16960,2,4.98
2011-11-01,23650,SET 10 CARDS FILIGREE BAUBLE 16961,2,4.98
2011-11-01,23652,SET 10 CARD CHRISTMAS STAMPS 16963,2,5.82
2011-11-01,23654,SET 10 CARD SNOWMAN 16965,2,4.98
2011-11-01,23660,HENRIETTA HEN MUG ,179,312.71
2011-11-01,23661,MILK MAIDS MUG ,109,194.72999999999996
2011-11-01,23664,FLOWER SHOP DESIGN MUG,1,1.65
2011-11-01,23681,LUNCH BAG RED VINTAGE DOILY,1272,2033.52
2011-11-01,23691,KEEP CALM BIRTHDAY WRAP,50,21.0
2011-11-01,23691,WRAP KEEP CALM BIRTHDAY,825,334.5
2011-11-01,23692,WRAP A PRETTY THANK YOU,50,21.0
2011-11-01,23694,PAISLEY PARK CARD,274,119.78
2011-11-01,23695,DOILY THANK YOU CARD,519,221.85999999999999
2011-11-01,23697,A PRETTY THANK YOU CARD,358,152.6
2011-11-01,23702,High Resolution Image,3,24.0
2011-11-01,35400,WOODEN BOX ADVENT CALENDAR ,5,44.75
2011-11-01,35443,RASTA IN BATH W SPLIFF ASHTRAY,3,2.55
2011-11-01,35646,VINTAGE BEAD PINK EVENING BAG,129,190.29
2011-11-01,35648,VINTAGE BEAD PINK PURSE ,148,142.04
2011-11-01,35649,VINTAGE BEAD COSMETIC BAG ,14,34.44
2011-11-01,35651,VINTAGE BEAD PINK SCARF ,33,54.44999999999999
2011-11-01,35923,CANDY HEART HANGING DECORATION,130,50.699999999999996
2011-11-01,35924,HANGING FAIRY CAKE DECORATION,13,33.39
2011-11-01,35933,PINK STOCKING CHRISTMAS DECORATION,9,3.42
2011-11-01,35953,FOLKART STAR CHRISTMAS DECORATIONS,1935,799.53
2011-11-01,35954,SMALL FOLKART STAR CHRISTMAS DEC,250,47.5
2011-11-01,35954,check,24,0.0
2011-11-01,35961,FOLKART ZINC HEART CHRISTMAS DEC,250,251.49999999999997
2011-11-01,35964,FOLKART CLIP ON STARS,270,129.5
2011-11-01,35965,FOLKART HEART NAPKIN RINGS,12,6.6000000000000005
2011-11-01,35967,FOLK ART METAL STAR T-LIGHT HOLDER,117,62.91
2011-11-01,35968,FOLK ART METAL HEART T-LIGHT HOLDER,13,2.6
2011-11-01,35968,check,9,0.0
2011-11-01,35970,ZINC FOLKART SLEIGH BELLS,1830,3342.42
2011-11-01,35971,ROSE FOLKART HEART DECORATIONS,116,153.47
2011-11-01,35972,DAISY FOLKART HEART DECORATION,4,5.0
2011-11-01,37327,ASSTD MULTICOLOUR CIRCLES MUG,16,6.24
2011-11-01,37327,adjustment,3,0.0
2011-11-01,37340,MULTICOLOUR SPRING FLOWER MUG,294,203.76
2011-11-01,37370,RETRO COFFEE MUGS ASSORTED,7,11.549999999999999
2011-11-01,37413,ICON MUG REVOLUTIONARY,97,37.83
2011-11-01,37446,MINI CAKE STAND WITH HANGING CAKES,63,91.35
2011-11-01,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,56,90.64
2011-11-01,37448,CERAMIC CAKE DESIGN SPOTTED MUG,145,213.53
2011-11-01,37449,CERAMIC CAKE STAND + HANGING CAKES,41,396.34999999999997
2011-11-01,37450,CERAMIC CAKE BOWL + HANGING CAKES,55,155.05
2011-11-01,37475,SET/4 COLOURFUL MIXING BOWLS,17,160.39
2011-11-01,37495,FAIRY CAKE BIRTHDAY CANDLE SET,44,136.2
2011-11-01,37500,TEA TIME TEAPOT IN GIFT BOX,81,464.41
2011-11-01,40001,WHITE BAMBOO RIBS LAMPSHADE,15,12.75
2011-11-01,44234,ASSORTED CIRCULAR MOBILE,37,7.77
2011-11-01,44235,ASSORTED COLOURED CIRCLE MOBILE ,8,3.36
2011-11-01,46118,FUNKY MONKEY CUSHION COVER,35,52.71
2011-11-01,47016,LIGHT DECORATION BATTERY OPERATED,2,4.2
2011-11-01,47420,ASSORTED COLOUR SUCTION CUP HOOK,5,0.9500000000000001
2011-11-01,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,192,73.44
2011-11-01,47422,ASSORTED MONKEY SUCTION CUP HOOK,54,22.68
2011-11-01,47469,ASSORTED SHAPES PHOTO CLIP SILVER ,145,94.25
2011-11-01,47471,RAINBOW PEGS PHOTO CLIP STRING,34,23.720000000000002
2011-11-01,47480,HANGING PHOTO CLIP ROPE LADDER,37,97.13
2011-11-01,47481,50CM METAL STRING WITH  7 CLIPS,8,6.8
2011-11-01,47566,PARTY BUNTING,916,4740.76
2011-11-01,47580,TEA TIME DES TEA COSY,11,32.87
2011-11-01,48111,DOORMAT 3 SMILEY CATS,68,590.38
2011-11-01,48116,DOORMAT MULTICOLOUR STRIPE,22,227.64
2011-11-01,48129,DOORMAT TOPIARY,44,381.46
2011-11-01,48138,DOORMAT UNION FLAG,203,1691.61
2011-11-01,48184,DOORMAT ENGLISH ROSE ,149,1162.13
2011-11-01,48185,DOORMAT FAIRY CAKE,139,1157.6100000000001
2011-11-01,48187,DOORMAT NEW ENGLAND,244,1892.42
2011-11-01,48188,DOORMAT WELCOME PUPPIES,40,340.92
2011-11-01,48194,DOORMAT HEARTS,206,1706.78
2011-11-01,51008,AFGHAN SLIPPER SOCK PAIR,6,20.700000000000003
2011-11-01,62018,SOMBRERO ,28,54.599999999999994
2011-11-01,70006,LOVE HEART POCKET WARMER,68,113.83999999999999
2011-11-01,70007,HI TEC ALPINE HAND WARMER,118,180.38
2011-11-01,71038,WHITE HANGING BEADS CANDLE HOLDER,23,125.35000000000001
2011-11-01,71050,SMALL SINGLE FLAME CANDLE HOLDER,18,6.299999999999999
2011-11-01,71053,WHITE METAL LANTERN,92,540.22
2011-11-01,71053,WHITE MOROCCAN METAL LANTERN,52,290.56
2011-11-01,71270,PHOTO CLIP LINE,19,41.9
2011-11-01,71279,PINK GLASS CANDLEHOLDER,18,58.78000000000001
2011-11-01,71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",17,52.99000000000001
2011-11-01,71459,HANGING JAM JAR T-LIGHT HOLDERS,892,737.92
2011-11-01,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,511,1821.0500000000002
2011-11-01,71477,COLOURED GLASS STAR T-LIGHT HOLDER,533,1956.67
2011-11-01,71510,SQUARE METAL CANDLEHOLDER BASE,7,5.95
2011-11-01,72122,COFFEE SCENT PILLAR CANDLE,62,64.47999999999999
2011-11-01,72127,COLUMBIAN CANDLE ROUND ,26,30.6
2011-11-01,72128,COLUMBIAN CANDLE ROUND,19,16.93
2011-11-01,72130,COLUMBIAN CANDLE ROUND,30,20.48
2011-11-01,72131,COLUMBIAN CANDLE RECTANGLE,7,13.649999999999999
2011-11-01,72132,COLUMBIAN CUBE CANDLE,8,15.6
2011-11-01,72133,COLUMBIAN CANDLE RECTANGLE,6,7.5
2011-11-01,72232,FENG SHUI PILLAR CANDLE,328,62.32
2011-11-01,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,3,2.08
2011-11-01,72598,SET/12 TAPER CANDLES,245,200.57
2011-11-01,72709,IVORY SCULPTED RND CANDLE ,4,3.4
2011-11-01,72741,GRAND CHOCOLATECANDLE,899,1238.12
2011-11-01,72780,BLACK SILOUETTE CANDLE PLATE,13,11.049999999999999
2011-11-01,72783,BLACK SIL'T SQU CANDLE PLATE ,12,25.200000000000003
2011-11-01,72811,SMALL ZINC/GLASS CANDLEHOLDER,18,32.54
2011-11-01,72812,LARGE ZINC GLASS CANDLEHOLDER,3,12.39
2011-11-01,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,394,363.34000000000003
2011-11-01,72817,dotcomstock,4,0.0
2011-11-01,72819,CUPID DESIGN SCENTED CANDLES,9,30.18
2011-11-01,75011,BLUE DAISY MOBILE,1,0.79
2011-11-01,78124,MAGAZINE RACK GEBRA ASSORTED ,31,38.75
2011-11-01,79160,HEART SHAPE WIRELESS DOORBELL,21,44.1
2011-11-01,79164,BLACK WINE GLASS,18,7.0200000000000005
2011-11-01,79321,CHILLI LIGHTS,2092,11485.77
2011-11-01,79406,FROSTED WHITE BASE ,24,5.28
2011-11-01,82482,WOODEN PICTURE FRAME WHITE FINISH,1107,2993.1600000000003
2011-11-01,82483,WOOD 2 DRAWER CABINET WHITE FINISH,319,2108.9500000000003
2011-11-01,82484,WOOD BLACK BOARD ANT WHITE FINISH,368,2507.37
2011-11-01,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,288,2495.04
2011-11-01,82551,LAUNDRY 15C METAL SIGN,486,728.56
2011-11-01,82552,WASHROOM METAL SIGN,470,770.67
2011-11-01,82567,"AIRLINE LOUNGE,METAL SIGN",90,167.85
2011-11-01,82578,KITCHEN METAL SIGN,83,59.650000000000006
2011-11-01,82580,BATHROOM METAL SIGN,407,298.81
2011-11-01,82581,TOILET METAL SIGN,309,195.89000000000001
2011-11-01,82582,AREA PATROLLED METAL SIGN,576,1168.0500000000002
2011-11-01,82583,HOT BATHS METAL SIGN,939,2366.65
2011-11-01,82600,N0 SINGING METAL SIGN,828,1767.19
2011-11-01,82600,check,3,0.0
2011-11-01,84006,MAGIC TREE -PAPER FLOWERS,340,291.34
2011-11-01,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,386,328.09999999999997
2011-11-01,84050,PINK HEART SHAPE EGG FRYING PAN,46,57.5
2011-11-01,84050,check,14,0.0
2011-11-01,84051,ASS COLOUR GLOWING TIARAS,15,12.75
2011-11-01,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,4559,1331.37
2011-11-01,84192,ASSORTED COLOUR METAL CAT ,27,33.75
2011-11-01,84199,GLOW IN DARK DOLPHINS,49,10.29
2011-11-01,84212,"ASSORTED FLOWER COLOUR ""LEIS""",565,265.47
2011-11-01,84228,HEN HOUSE WITH CHICK STANDING,12,5.04
2011-11-01,84231,EASTER BUNNY WITH BASKET ON BACK,13,8.450000000000001
2011-11-01,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3066,9633.54
2011-11-01,84356,POMPOM CURTAIN,36,226.2
2011-11-01,84360,TABLE LAMP WHITE SHADE WOOD BASE,5,29.75
2011-11-01,84375,SET OF 20 KIDS COOKIE CUTTERS,608,1362.0600000000002
2011-11-01,84378,SET OF 3 HEART COOKIE CUTTERS,1390,1930.3899999999999
2011-11-01,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,505,785.2199999999999
2011-11-01,84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,12,10.2
2011-11-01,84465,15 PINK FLUFFY CHICKS IN BOX,1,2.95
2011-11-01,84497,BUTTONS AND STRIPES NOTEBOOK ,1,3.75
2011-11-01,84522,PINK PARTY SUNGLASSES,1,1.95
2011-11-01,84527,FLAMES SUNGLASSES PINK LENSES,1,1.95
2011-11-01,84549,CROCHET WHITE RABBIT KEYRING ,1,3.29
2011-11-01,84550,CROCHET LILAC/RED BEAR KEYRING,1,1.65
2011-11-01,84568,GIRLS ALPHABET IRON ON PATCHES ,1076,270.47999999999996
2011-11-01,84580,MOUSE TOY WITH PINK T-SHIRT,71,273.09
2011-11-01,84581,DOG TOY WITH PINK CROCHET SKIRT,30,114.02
2011-11-01,84592,CROCHET ROSE PURSE WITH SUEDE BACK,13,41.190000000000005
2011-11-01,84598,BOYS ALPHABET IRON ON PATCHES,424,117.6
2011-11-01,84600,NEW BAROQUE JEWELLERY BOX ,14,118.98
2011-11-01,84609,TALL ROCOCO CANDLE HOLDER,32,247.0
2011-11-01,84616,SILVER ROCCOCO CHANDELIER,1,29.95
2011-11-01,84617,NEW BAROQUE BLACK BOXES,1,12.75
2011-11-01,84658,WHITE STITCHED CUSHION COVER,2,13.9
2011-11-01,84665,SQUARE CHERRY BLOSSOM CABINET,8,47.6
2011-11-01,84674,FLYING PIG WATERING CAN,5,17.59
2011-11-01,84687,BEACH HUT SHELF W 3 DRAWERS,1,5.95
2011-11-01,84692,BOX OF 24 COCKTAIL PARASOLS,776,465.72999999999996
2011-11-01,84744,S/6 SEW ON CROCHET FLOWERS,1,1.25
2011-11-01,84748,FOLK FELT HANGING MULTICOL GARLAND,6,29.92
2011-11-01,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,912,686.72
2011-11-01,84766,SILVER ROCOCO CANDLE STICK,2,11.9
2011-11-01,84792,ENCHANTED BIRD COATHANGER 5 HOOK,103,517.0300000000001
2011-11-01,84813,SET OF 4 DIAMOND NAPKIN RINGS,16,175.2
2011-11-01,84817,DANISH ROSE DECORATIVE PLATE,19,39.900000000000006
2011-11-01,84819,DANISH ROSE ROUND SEWING BOX,11,39.870000000000005
2011-11-01,84820,DANISH ROSE TRINKET TRAYS,2,11.9
2011-11-01,84821,DANISH ROSE DELUXE COASTER,41,34.849999999999994
2011-11-01,84824,DANISH ROSE UMBRELLA STAND,1,15.95
2011-11-01,84826,ASSTD DESIGN 3D PAPER STICKERS,12551,9.35
2011-11-01,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,42,71.86
2011-11-01,84832,ZINC WILLIE WINKIE  CANDLE STICK,625,659.6099999999999
2011-11-01,84836,ZINC METAL HEART DECORATION,782,987.18
2011-11-01,84842,HELLO SAILOR BATHROOM SET,4,15.0
2011-11-01,84843,WHITE SOAP RACK WITH 2 BOTTLES,28,148.88
2011-11-01,84879,ASSORTED COLOUR BIRD ORNAMENT,5254,8440.94
2011-11-01,84880,WHITE WIRE EGG HOLDER,15,120.78999999999999
2011-11-01,84882,GREEN WIRE STANDING CANDLE HOLDER,4,18.71
2011-11-01,84915,HAND TOWEL PINK FLOWER AND DAISY,1,4.13
2011-11-01,84920,PINK FLOWER FABRIC PONY,4,22.42
2011-11-01,84922,PINK BUTTERFLY WASHBAG,1,4.25
2011-11-01,84923,PINK BUTTERFLY HANDBAG W BOBBLES,25,103.25
2011-11-01,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,126,23.94
2011-11-01,84944,SET OF 6 KASHMIR FOLKART BAUBLES,6,9.899999999999999
2011-11-01,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,1813,1538.11
2011-11-01,84946,ANTIQUE SILVER T-LIGHT GLASS,3413,4877.78
2011-11-01,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1237,1428.44
2011-11-01,84949,SILVER HANGING T-LIGHT HOLDER,777,1212.05
2011-11-01,84950,ASSORTED COLOUR T-LIGHT HOLDER,222,166.20000000000002
2011-11-01,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,46,239.94
2011-11-01,84974,S/2 ZINC HEART DESIGN PLANTERS,1,9.95
2011-11-01,84976,RECTANGULAR SHAPED MIRROR,12,9.48
2011-11-01,84978,HANGING HEART JAR T-LIGHT HOLDER,1254,2250.1
2011-11-01,84987,SET OF 36 TEATIME PAPER DOILIES,385,543.6999999999999
2011-11-01,84988,SET OF 72 PINK HEART PAPER DOILIES,555,781.9699999999999
2011-11-01,84991,60 TEATIME FAIRY CAKE CASES,1429,725.45
2011-11-01,84992,72 SWEETHEART FAIRY CAKE CASES,920,464.41
2011-11-01,85015,SET OF 12  VINTAGE POSTCARD SET,350,232.93
2011-11-01,85020,ROUND PINK HEART MIRROR,9,18.900000000000002
2011-11-01,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,350,679.1500000000001
2011-11-01,85045,GREEN CHRISTMAS TREE STRING 20LIGHT,4,19.8
2011-11-01,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,650,5188.78
2011-11-01,85053,FRENCH ENAMEL CANDLEHOLDER,256,562.58
2011-11-01,85054,FRENCH ENAMEL POT W LID,52,178.96
2011-11-01,85054,found,27,0.0
2011-11-01,85059,FRENCH ENAMEL WATER BASIN,28,116.13
2011-11-01,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,105,176.48999999999998
2011-11-01,85066,CREAM SWEETHEART MINI CHEST,274,3306.7799999999997
2011-11-01,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,8,13.04
2011-11-01,85088,CANDY SPOT HAND BAG,48,108.92
2011-11-01,85089,CANDY SPOT BUNNY,5,14.750000000000002
2011-11-01,85093,CANDY SPOT EGG WARMER HARE,22,9.46
2011-11-01,85094,CANDY SPOT EGG WARMER RABBIT,105,21.87
2011-11-01,85095,THREE CANVAS LUGGAGE TAGS,16,35.56
2011-11-01,85096,HILDA CANDY SPOT RABBIT,2,7.5
2011-11-01,85104,SILVER GLASS T-LIGHT SET,4,23.16
2011-11-01,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,6,15.299999999999999
2011-11-01,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,90,197.85999999999999
2011-11-01,85107,check?,374,0.0
2011-11-01,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,85,24.65
2011-11-01,85125,SMALL ROUND CUT GLASS CANDLESTICK,46,203.2
2011-11-01,85127,SMALL SQUARE CUT GLASS CANDLESTICK,25,183.87
2011-11-01,85127,found,6,0.0
2011-11-01,85150,LADIES & GENTLEMEN METAL SIGN,355,857.3199999999999
2011-11-01,85152,HAND OVER THE CHOCOLATE   SIGN ,574,1067.55
2011-11-01,85161,ACRYLIC GEOMETRIC LAMP,3,56.849999999999994
2011-11-01,85172,HYACINTH BULB T-LIGHT CANDLES,464,194.88
2011-11-01,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,17,57.809999999999995
2011-11-01,85174,S/4 CACTI CANDLES,133,722.1899999999999
2011-11-01,85175,CACTI T-LIGHT CANDLES,560,230.24
2011-11-01,85176,SEWING SUSAN 21 NEEDLE SET,76,88.0
2011-11-01,85177,BASKET OF FLOWERS SEWING KIT,34,31.24
2011-11-01,85178,VICTORIAN SEWING KIT,385,369.68
2011-11-01,85187,S/12 MINI RABBIT EASTER,6,9.899999999999999
2011-11-01,85202,HANGING WOOD AND FELT HEART,51,21.79
2011-11-01,85203,HANGING WOOD AND FELT BUTTERFLY ,52,24.43
2011-11-01,85204,HANGING WOOD AND FELT FLOWER,254,33.18
2011-11-01,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2,4.2
2011-11-01,85212,MINI PAINTED GARDEN DECORATION ,72,26.239999999999995
2011-11-01,85216,ASSORTED CAKES FRIDGE MAGNETS,1,0.65
2011-11-01,85227,SET OF 6 3D KIT CARDS FOR KIDS,231,247.82999999999998
2011-11-01,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,3.73
2011-11-01,90023,FILIGREE DIAMANTE EARRINGS,2,8.5
2011-11-01,90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,1,8.32
2011-11-01,90031,BILI NUT AND WOOD NECKLACE,6,6.0
2011-11-01,90033,IVORY SHELL HEART EARRINGS,2,4.96
2011-11-01,90049,IVORY GOLD METAL BAG CHARM,1,9.96
2011-11-01,90050,CRACKED GLAZE NECKLACE IVORY,3,20.85
2011-11-01,90052,CRACKED GLAZE NECKLACE BROWN,1,7.07
2011-11-01,90054,CRACKED GLAZE EARRINGS RED,2,4.96
2011-11-01,90055,CRACKED GLAZE EARRINGS BROWN,2,4.96
2011-11-01,90057,DIAMANTE RING ASSORTED IN BOX.,408,510.0
2011-11-01,90069,RUBY GLASS CLUSTER NECKLACE,2,15.0
2011-11-01,90070,RUBY GLASS CLUSTER BRACELET,4,24.080000000000002
2011-11-01,90071,RUBY GLASS CLUSTER EARRINGS,5,6.15
2011-11-01,90072,RUBY DROP CHANDELIER EARRINGS,3,12.450000000000001
2011-11-01,90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,2,9.96
2011-11-01,90074,BLACK DIAMOND CLUSTER NECKLACE,1,9.57
2011-11-01,90075,MONTANA DIAMOND CLUSTER NECKLACE,2,19.14
2011-11-01,90076,MONTANA DIAMOND CLUSTER EARRINGS,1,2.9
2011-11-01,90083,CRYSTAL CZECH CROSS PHONE CHARM,8,13.04
2011-11-01,90086,CRYSTAL FROG PHONE CHARM,7,11.41
2011-11-01,90087,CRYSTAL SEA HORSE PHONE CHARM,5,8.149999999999999
2011-11-01,90089,PINK CRYSTAL SKULL PHONE CHARM,2,3.26
2011-11-01,90093,CLEAR CRYSTAL STAR PHONE CHARM,1,1.63
2011-11-01,90094,NECKLACE+BRACELET SET FRUIT SALAD ,5,12.75
2011-11-01,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,5,12.75
2011-11-01,90098,NECKLACE+BRACELET PINK BUTTERFLY,3,7.6499999999999995
2011-11-01,90099,NECKLACE+BRACELET SET BLUE HIBISCUS,12,30.599999999999998
2011-11-01,90101,WHITE FRANGIPANI NECKLACE,5,12.54
2011-11-01,90103,PURPLE FRANGIPANI NECKLACE,5,12.54
2011-11-01,90108,BLUE BLOSSOM HAIR CLIP,2,4.92
2011-11-01,90114,SUMMER DAISIES BAG CHARM,54,137.34
2011-11-01,90116,FRUIT SALAD BAG CHARM,6,13.219999999999999
2011-11-01,90118,PINK DAISY BAG CHARM,7,17.22
2011-11-01,90119,METALIC LEAVES BAG CHARMS,27,66.6
2011-11-01,90133,TEAL/FUSCHIA COL BEAD NECKLACE,12,59.52
2011-11-01,90134,OLD ROSE COMBO BEAD NECKLACE,7,20.3
2011-11-01,90138,WHITE/PINK MINI CRYSTALS NECKLACE,1,5.4
2011-11-01,90144,SILVER DROP EARRINGS WITH FLOWER,3,11.19
2011-11-01,90145,SILVER HOOP EARRINGS WITH FLOWER,2,11.9
2011-11-01,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,6,60.15
2011-11-01,90151,SILVER/NATURAL SHELL NECKLACE,2,17.0
2011-11-01,90154,LAZER CUT NECKLACE W PASTEL BEADS,1,8.95
2011-11-01,90155,RESIN NECKLACE W PASTEL BEADS,3,22.5
2011-11-01,90157,RIVIERA NECKLACE,6,29.73
2011-11-01,90158,ST TROPEZ NECKLACE,13,64.44
2011-11-01,90159,COTE D'AZURE NECKLACE,1,4.95
2011-11-01,90166,PINK & WHITE ROSEBUD RING,2,8.3
2011-11-01,90168,2 DAISIES HAIR COMB,3,8.7
2011-11-01,90169,DAISY HAIR COMB,1,2.48
2011-11-01,90170,DAISY HAIR BAND,12,19.799999999999997
2011-11-01,90174,BUTTERFLY HAIR BAND,8,19.84
2011-11-01,90188,DROP EARRINGS W FLOWER & LEAF,1,2.55
2011-11-01,90191,SILVER LARIAT 40CM,6,17.700000000000003
2011-11-01,90192,JADE DROP EARRINGS W FILIGREE,6,29.82
