StockCode,avgPrice,totalQty,totalSales,mainCountry,Description,firstPurchase,lastPurchase,frequency,uniqueCustomers,Recency,Monetary
75013B,1.65,25,41.25,United Kingdom,"STRING OF 8 BUTTERFLIES,PINK",2010-12-05 13:08:00,2011-01-16 13:41:00,7,6,326,41.25
75049L,1.12,6821,6107.05,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,2011-01-09 12:02:00,2011-12-07 15:07:00,124,71,1,6107.05
77101A,1.23,386,423.22,United Kingdom,UNION FLAG WINDSOCK,2010-12-05 12:15:00,2011-03-21 11:49:00,21,16,263,423.22
78034B,1.95,8,15.6,United Kingdom,BLUE NETTING STORAGE HANGER,2010-12-05 12:42:00,2011-10-02 11:10:00,7,6,68,15.6
79026B,0.49,25,10.61,United Kingdom,"S/4 ICON COASTER,ELVIS LIVES",2011-03-04 14:28:00,2011-05-18 14:50:00,9,7,204,10.61
79030D,0.55,462,217.98,United Kingdom,"TUMBLER, BAROQUE",2010-12-06 10:36:00,2011-11-10 19:40:00,31,26,28,217.98
79030G,0.56,1364,610.08,United Kingdom,"TUMBLER, NEW ENGLAND",2010-12-06 12:34:00,2011-06-02 09:37:00,53,44,190,610.08
79051A,0.34,791,265.39,United Kingdom,SMOKEY GREY COLOUR D.O.F. GLASS,2010-12-06 12:55:00,2011-12-07 10:11:00,40,32,2,265.39
79062D,0.38,52,19.4,United Kingdom,"RETRO TIN ASHTRAY,REVOLUTIONARY",2011-02-17 14:36:00,2011-08-16 17:25:00,4,4,114,19.4
79063C,0.19,235,43.65,United Kingdom,"RETRO PILL BOX KEY CHAIN,THE KING",2011-03-09 12:35:00,2011-12-08 13:50:00,14,13,0,43.65
79063D,0.19,189,34.91,United Kingdom,"RETRO PILL BOX , REVOLUTIONARY",2011-02-17 12:47:00,2011-11-27 16:05:00,11,9,11,34.91
79066K,0.9,739,618.13,United Kingdom,RETRO MOD TRAY,2010-12-01 14:41:00,2011-12-09 11:34:00,110,69,0,618.13
79071B,2.95,20,59.0,United Kingdom,ENGLISH ROSE METAL WASTE BIN,2011-01-05 12:54:00,2011-06-13 13:44:00,11,10,178,59.0
79144B,0.41,108,42.96,United Kingdom,PAINTED LIGHTBULB STAR+ MOON,2010-12-01 14:34:00,2011-11-28 13:51:00,16,14,10,42.96
79144C,0.41,64,24.48,United Kingdom,PAINTED LIGHTBULB RAINBOW DESIGN,2011-04-21 18:22:00,2011-10-18 12:17:00,7,5,52,24.48
79149B,0.42,18,7.56,United Kingdom,SILICON STAR BULB  BLUE,2010-12-05 12:42:00,2011-12-06 12:12:00,8,8,3,7.56
79151B,0.42,11,4.62,United Kingdom,"SILICON CUBE 25W, BLUE",2010-12-05 12:42:00,2011-11-28 14:12:00,2,2,10,4.62
79157B,0.85,4,3.4,United Kingdom,UBO-LIGHT TRIOBASE BLUE,2011-10-25 10:32:00,2011-12-06 12:38:00,2,2,3,3.4
79157V,0.85,5,4.25,United Kingdom,UBO-LIGHT TRIOBASE PURPLE,2011-10-09 15:24:00,2011-11-03 18:49:00,3,3,35,4.25
79161A,2.95,2,5.9,United Kingdom,ST GEORGE SET OF 10 PARTY LIGHTS,2011-11-08 14:22:00,2011-11-22 14:43:00,2,2,16,5.9
79190A,0.42,340,142.8,United Kingdom,RETRO PLASTIC 70'S TRAY,2010-12-05 13:55:00,2011-12-09 10:10:00,34,24,0,142.8
79190B,0.42,655,245.1,United Kingdom,RETRO PLASTIC POLKA TRAY,2010-12-09 13:34:00,2011-12-09 10:10:00,35,24,0,245.1
79190D,0.42,227,95.34,United Kingdom,RETRO PLASTIC DAISY TRAY,2010-12-05 16:24:00,2011-12-02 16:07:00,25,16,6,95.34
79191B,0.85,154,130.9,United Kingdom,RETRO PLASTIC POLKA TRAY,2010-12-05 16:41:00,2011-12-09 11:34:00,26,23,0,130.9
79191C,0.84,1105,812.53,United Kingdom,RETRO PLASTIC ELEPHANT TRAY,2010-12-02 11:35:00,2011-12-06 08:55:00,65,57,3,812.53
79191D,0.85,25,21.25,United Kingdom,RETRO PLASTIC DAISY TRAY,2011-01-23 13:31:00,2011-12-09 11:34:00,7,7,0,21.25
79192A,1.25,3,3.75,United Kingdom,RETRO PLASTIC 70'S TRAY,2011-01-20 12:04:00,2011-02-02 17:06:00,2,2,309,3.75
79302M,2.85,355,950.45,United Kingdom,"ART LIGHTS,FUNK MONKEY",2010-12-01 15:08:00,2011-12-08 15:54:00,48,26,0,950.45
79323B,6.75,8,54.0,United Kingdom,BLACK CHERRY LIGHTS,2011-02-11 13:53:00,2011-02-11 13:53:00,1,1,300,54.0
79323P,6.75,4,27.0,United Kingdom,PINK CHERRY LIGHTS,2011-01-11 13:54:00,2011-01-11 13:54:00,1,1,331,27.0
81950B,0.29,117,33.93,United Kingdom,FLOWER BLUE CLOCK WITH SUCKER,2011-07-04 16:35:00,2011-08-17 13:21:00,10,8,113,33.93
81950V,0.53,21,8.89,United Kingdom,FLOWER PURPLE CLOCK W/SUCKER,2010-12-10 12:14:00,2011-07-13 15:42:00,7,6,148,8.89
81952B,0.19,200,38.0,United Kingdom,ROUND BLUE CLOCK WITH SUCKER,2011-07-04 16:35:00,2011-07-26 13:03:00,9,9,135,38.0
81952V,0.19,367,69.73,United Kingdom,ROUND PURPLE CLOCK WITH SUCKER,2011-07-04 16:35:00,2011-11-27 16:02:00,27,22,11,69.73
81953B,0.19,11,2.09,United Kingdom,ROUND BLUE CLOCK WITH SUCKER,2011-07-13 12:06:00,2011-07-18 11:47:00,5,2,144,2.09
81953P,0.19,28,5.32,United Kingdom,ROUND ARTICULATED PINK CLOCK W/SUCK,2011-07-13 12:06:00,2011-07-21 11:55:00,3,2,141,5.32
82001S,3.83,1508,5231.08,United Kingdom,VINYL RECORD FRAME SILVER,2010-12-08 09:07:00,2011-12-06 14:23:00,106,49,2,5231.08
82011A,3.75,16,60.0,United Kingdom,"BATHROOM SCALES, TROPICAL BEACH",2010-12-13 09:02:00,2011-11-13 16:16:00,10,8,25,60.0
82011B,3.67,41,139.35,United Kingdom,BATHROOM SCALES RUBBER DUCKS,2010-12-05 13:17:00,2011-11-23 15:44:00,19,11,15,139.35
82011C,3.67,51,172.05,United Kingdom,BATHROOM SCALES FOOTPRINTS IN SAND,2010-12-03 15:19:00,2011-11-23 15:44:00,20,17,15,172.05
82494L,2.93,6282,17625.07,United Kingdom,WOODEN FRAME ANTIQUE WHITE ,2010-12-01 09:02:00,2011-12-08 19:55:00,820,392,0,17625.07
82613A,1.25,67,83.75,United Kingdom,"METAL SIGN,CUPCAKE SINGLE HOOK",2010-12-20 16:50:00,2011-07-14 13:41:00,15,13,147,83.75
82613B,1.03,401,268.85,United Kingdom,"METAL SIGN,CUPCAKE SINGLE HOOK",2010-12-05 13:55:00,2011-12-06 14:23:00,46,39,2,268.85
82613C,1.01,361,235.45,United Kingdom,"METAL SIGN,CUPCAKE SINGLE HOOK",2010-12-14 12:59:00,2011-11-20 11:34:00,38,33,19,235.45
82613D,0.96,470,272.1,United Kingdom,METAL SIGN CUPCAKE SINGLE HOOK,2010-12-15 09:07:00,2011-12-06 14:23:00,51,43,2,272.1
82616B,1.69,308,416.78,United Kingdom,FRAPPUCINO SCARF KNITTING KIT,2010-12-03 14:35:00,2011-12-01 13:08:00,50,35,7,416.78
82616C,1.58,277,385.52,United Kingdom,MIDNIGHT GLAMOUR SCARF KNITTING KIT,2010-12-03 14:35:00,2011-12-06 12:56:00,52,40,2,385.52
84029E,4.05,3707,13430.51,United Kingdom,RED WOOLLY HOTTIE WHITE HEART.,2010-12-01 08:26:00,2011-12-09 09:07:00,328,228,0,13430.51
84029G,4.0,2469,9329.17,United Kingdom,KNITTED UNION FLAG HOT WATER BOTTLE,2010-12-01 08:26:00,2011-12-09 11:26:00,326,211,0,9329.17
84030E,4.27,1423,5767.91,United Kingdom,ENGLISH ROSE HOT WATER BOTTLE,2010-12-01 10:19:00,2011-12-08 19:24:00,287,198,0,5767.91
84031A,3.91,174,499.78,United Kingdom,CHARLIE+LOLA RED HOT WATER BOTTLE ,2010-12-01 16:21:00,2011-12-09 11:20:00,50,34,0,499.78
84031B,4.02,94,342.74,United Kingdom,CHARLIE LOLA BLUE HOT WATER BOTTLE ,2010-12-02 11:41:00,2011-12-09 11:20:00,38,29,0,342.74
84032A,2.74,449,1112.91,United Kingdom,CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-12-01 16:21:00,2011-12-09 11:20:00,108,78,0,1112.91
84032B,2.65,654,1342.0,United Kingdom,CHARLIE + LOLA RED HOT WATER BOTTLE,2010-12-01 11:57:00,2011-12-09 11:20:00,133,106,0,1342.0
84078A,38.87,357,13007.15,United Kingdom,SET/4 WHITE RETRO STORAGE CUBES ,2010-12-16 11:36:00,2011-12-04 11:50:00,106,79,5,13007.15
84086B,2.95,16,47.2,United Kingdom,YELLOW/BLUE RETRO RADIO,2011-03-09 12:35:00,2011-12-06 13:20:00,8,3,2,47.2
84086C,2.95,140,413.0,United Kingdom,PINK/PURPLE RETRO RADIO,2011-02-02 16:01:00,2011-11-30 13:08:00,21,13,8,413.0
84201B,0.19,13,2.47,United Kingdom,HAPPY BIRTHDAY CARD STRIPEY TEDDY,2011-08-22 13:30:00,2011-11-25 11:54:00,2,2,14,2.47
84201C,0.19,5,0.95,United Kingdom,HAPPY BIRTHDAY CARD TEDDY/CAKE,2011-08-28 11:01:00,2011-08-28 11:01:00,1,1,103,0.95
84206A,0.19,24,4.56,United Kingdom,3 BLACK CATS W HEARTS BLANK CARD,2011-08-22 13:30:00,2011-11-25 11:54:00,3,3,14,4.56
84206B,0.19,5,0.95,United Kingdom,CAT WITH SUNGLASSES BLANK CARD,2011-11-20 12:34:00,2011-11-20 12:34:00,1,1,19,0.95
84206C,0.19,8,1.52,United Kingdom,CHAMPAGNE TRAY BLANK CARD,2011-06-01 12:11:00,2011-11-25 11:54:00,2,2,14,1.52
84247E,2.95,83,244.85,United Kingdom,PACK/12 XMAS FUN CARD,2010-12-07 15:39:00,2011-10-19 11:52:00,26,23,51,244.85
84247G,0.42,336,141.12,United Kingdom,"DECOUPAGE,GREETING CARD,",2010-12-02 18:25:00,2011-07-14 13:41:00,23,17,147,141.12
84247K,2.95,23,67.85,United Kingdom,"FOLK ART GREETING CARD,pack/12",2010-12-03 12:24:00,2011-10-16 16:13:00,10,7,53,67.85
84247L,0.42,108,45.36,United Kingdom,FAWN AND MUSHROOM GREETING CARD,2010-12-09 10:04:00,2011-04-12 12:00:00,8,8,241,45.36
84247N,2.95,22,64.9,United Kingdom,PACK/12 BLUE FOLKART CARDS,2010-12-03 12:24:00,2011-11-27 16:19:00,18,16,11,64.9
84249A,0.48,160,68.84,United Kingdom,"GREETING CARD,SQUARE, DOUGHNUTS",2010-12-19 14:58:00,2011-10-31 14:09:00,13,12,38,68.84
84251B,0.19,157,29.83,United Kingdom,"GREETING CARD, STICKY GORDON",2011-01-07 12:44:00,2011-09-25 16:05:00,14,12,74,29.83
84251C,0.19,24,4.56,Spain,"GREETING CARD, TWO SISTERS.",2011-01-07 14:04:00,2011-04-03 15:22:00,2,2,249,4.56
84251G,0.19,180,34.2,United Kingdom,"GREETING CARD, OVERCROWDED POOL.",2011-01-07 12:44:00,2011-12-08 12:29:00,15,15,1,34.2
84279B,3.74,182,678.18,United Kingdom,CHERRY BLOSSOM DECORATIVE FLASK,2011-02-01 09:36:00,2011-06-17 11:07:00,60,48,175,678.18
84279P,3.74,339,1253.97,United Kingdom,CHERRY BLOSSOM  DECORATIVE FLASK,2010-12-05 11:57:00,2011-12-01 10:38:00,98,79,8,1253.97
84313B,3.19,76,175.8,United Kingdom,BLUE TV TRAY TABLE ,2010-12-13 15:16:00,2011-04-01 09:25:00,13,6,252,175.8
84313C,2.24,461,908.15,United Kingdom,ORANGE TV TRAY TABLE ,2010-12-13 15:16:00,2011-06-02 09:38:00,24,17,190,908.15
84341B,0.5,618,252.23,United Kingdom,SMALL PINK MAGIC CHRISTMAS TREE,2010-12-02 12:16:00,2011-11-15 14:48:00,34,30,23,252.23
84387A,1.95,11,21.45,United Kingdom,BIRD ON BRANCH CANVAS SCREEN,2011-07-21 11:55:00,2011-07-21 11:55:00,1,1,141,21.45
84402B,0.79,61,48.19,United Kingdom,PURPLE DRESS JEWELLERY STAND,2011-07-19 09:50:00,2011-07-21 16:10:00,3,3,140,48.19
84406B,3.82,1918,7125.38,United Kingdom,CREAM CUPID HEARTS COAT HANGER,2010-12-01 08:26:00,2011-12-05 14:30:00,244,133,3,7125.38
84415A,1.25,12,15.0,Malta,PINK FLOCK SUEDE CUSHION COVER ,2011-06-08 08:31:00,2011-06-24 12:14:00,2,2,168,15.0
84415B,2.5,6,12.5,Malta,BLUE FLOCK CUSHION COVER ,2010-12-08 13:23:00,2011-06-08 08:31:00,2,2,184,12.5
84429A,2.95,47,138.65,United Kingdom,MEDIUM PINK BUDDHA HEAD ,2011-02-02 17:06:00,2011-12-08 19:24:00,15,13,0,138.65
84459A,1.48,671,907.63,United Kingdom,PINK METAL CHICKEN HEART ,2010-12-21 15:05:00,2011-10-30 16:17:00,57,50,39,907.63
84459B,1.48,676,938.12,United Kingdom,YELLOW METAL CHICKEN HEART ,2010-12-10 11:33:00,2011-04-07 19:05:00,61,54,245,938.12
84507B,2.55,31,79.05,United Kingdom,STRIPES DESIGN MONKEY DOLL,2010-12-15 13:24:00,2011-09-07 12:41:00,14,10,93,79.05
84507C,2.55,63,160.65,United Kingdom,BLUE CIRCLES DESIGN MONKEY DOLL,2010-12-03 14:35:00,2011-10-23 11:10:00,26,11,47,160.65
84508A,2.41,1630,3445.5,United Kingdom,CAMOUFLAGE DESIGN TEDDY,2010-12-01 14:41:00,2011-09-21 09:54:00,35,17,79,3445.5
84508B,2.55,57,145.35,United Kingdom,STRIPES DESIGN TEDDY,2010-12-05 11:54:00,2011-11-27 16:27:00,31,21,11,145.35
84508C,2.55,52,132.6,United Kingdom,BLUE CIRCLES DESIGN TEDDY,2010-12-05 12:44:00,2011-11-17 12:59:00,21,14,21,132.6
84509A,3.81,612,2194.64,United Kingdom,SET OF 4 ENGLISH ROSE PLACEMATS,2010-12-01 11:21:00,2011-12-06 09:56:00,139,103,3,2194.64
84509B,3.75,156,585.0,United Kingdom,SET OF 4 FAIRY CAKE PLACEMATS,2010-12-01 15:08:00,2011-12-08 20:01:00,49,37,0,585.0
84509C,3.72,78,273.3,United Kingdom,SET OF 4 POLKADOT PLACEMATS ,2010-12-12 10:57:00,2011-11-25 11:20:00,24,20,14,273.3
84509E,2.38,70,101.06,United Kingdom,SET OF 4 CAROUSEL PLACEMATS ,2010-12-14 12:59:00,2011-12-07 12:55:00,8,7,1,101.06
84509G,2.72,491,856.25,United Kingdom,SET OF 4 FAIRY CAKE PLACEMATS ,2010-12-02 12:16:00,2011-12-08 15:54:00,46,42,0,856.25
84510A,1.27,1063,1295.59,United Kingdom,SET OF 4 ENGLISH ROSE COASTERS,2010-12-01 11:21:00,2011-12-09 08:48:00,151,100,0,1295.59
84510C,1.32,98,124.92,United Kingdom,SET OF 4 POLKADOT COASTERS,2011-01-07 14:31:00,2011-12-01 19:42:00,34,25,7,124.92
84510E,1.02,25,26.05,United Kingdom,SET OF 4 GREEN CAROUSEL COASTERS,2011-01-19 16:19:00,2011-12-06 12:12:00,9,9,3,26.05
84519A,1.45,477,739.19,United Kingdom,TOMATO CHARLIE+LOLA COASTER SET,2010-12-01 09:37:00,2011-12-09 11:34:00,61,45,0,739.19
84519B,1.34,426,547.24,United Kingdom,CARROT CHARLIE+LOLA COASTER SET,2010-12-02 13:14:00,2011-12-09 11:34:00,93,63,0,547.24
84520B,0.85,481,388.69,United Kingdom,PACK 20 ENGLISH ROSE PAPER NAPKINS,2010-12-03 11:35:00,2011-03-03 15:02:00,55,51,280,388.69
84531A,0.69,140,71.76,United Kingdom,PINK KNITTED EGG COSY,2010-12-05 16:24:00,2011-04-12 13:24:00,26,24,240,71.76
84531B,0.75,150,83.46,United Kingdom,BLUE KNITTED EGG COSY,2010-12-05 16:24:00,2011-04-12 13:24:00,26,24,240,83.46
84534B,0.85,46,39.1,United Kingdom,FAIRY CAKE NOTEBOOK A5 SIZE,2010-12-03 12:29:00,2011-01-20 12:16:00,5,5,323,39.1
84535A,0.64,398,185.1,United Kingdom,ENGLISH ROSE NOTEBOOK A6 SIZE,2011-03-10 15:52:00,2011-05-08 13:32:00,20,19,214,185.1
84535B,0.66,1288,762.99,United Kingdom,FAIRY CAKES NOTEBOOK A6 SIZE,2010-12-05 13:00:00,2011-12-07 17:05:00,110,80,1,762.99
84536A,0.42,2729,1147.0,United Kingdom,ENGLISH ROSE NOTEBOOK A7 SIZE,2010-12-03 12:29:00,2011-12-08 15:03:00,225,140,0,1147.0
84536B,0.43,1684,655.34,United Kingdom,FAIRY CAKES NOTEBOOK A7 SIZE,2010-12-05 12:13:00,2011-12-05 17:17:00,100,74,3,655.34
84558A,2.95,293,864.35,United Kingdom,3D DOG PICTURE PLAYING CARDS,2010-12-01 12:31:00,2011-12-05 11:49:00,64,49,4,864.35
84559A,0.87,272,231.98,United Kingdom,3D SHEET OF DOG STICKERS,2010-12-03 14:04:00,2011-11-28 15:54:00,42,34,10,231.98
84559B,0.85,216,183.6,United Kingdom,3D SHEET OF CAT STICKERS,2010-12-03 14:04:00,2011-11-02 13:50:00,44,36,36,183.6
84562A,7.95,2,15.9,United Kingdom,PINK/WHITE RIBBED MELAMINE JUG,2010-12-03 15:19:00,2011-02-20 13:18:00,2,2,291,15.9
84563A,4.02,59,198.05,United Kingdom,PINK & WHITE BREAKFAST TRAY,2010-12-01 12:49:00,2011-05-17 10:57:00,14,11,206,198.05
84563B,3.2,73,221.35,United Kingdom,BLUE & WHITE BREAKFAST TRAY,2010-12-05 13:55:00,2011-06-19 12:23:00,24,18,173,221.35
84569A,1.3,191,239.96,United Kingdom,PACK 3 IRON ON DOG PATCHES,2010-12-06 12:44:00,2011-12-05 17:17:00,26,26,3,239.96
84569B,1.25,76,95.0,United Kingdom,PACK 3 FIRE ENGINE/CAR PATCHES,2010-12-01 13:04:00,2011-03-01 09:33:00,12,11,283,95.0
84569C,1.25,1,1.25,United Kingdom,PACK 4 FLOWER/BUTTERFLY PATCHES,2011-03-25 13:54:00,2011-03-25 13:54:00,1,1,258,1.25
84569D,1.28,269,338.67,United Kingdom,PACK 6 HEART/ICE-CREAM PATCHES,2010-12-05 12:43:00,2011-11-11 12:07:00,35,32,28,338.67
84575A,3.95,14,39.3,United Kingdom,PINK DOG CANNISTER,2010-12-13 15:16:00,2011-04-19 14:49:00,4,4,233,39.3
84595E,2.12,64,109.8,United Kingdom,LARGE TORTILLA DESIGN RED BOWL,2010-12-10 11:33:00,2011-07-31 11:45:00,9,8,131,109.8
84596B,0.48,4491,2063.29,United Kingdom,SMALL DOLLY MIX DESIGN ORANGE BOWL,2010-12-06 12:23:00,2011-12-09 08:48:00,379,189,0,2063.29
84596E,0.76,392,253.05,United Kingdom,SMALL LICORICE DES PINK BOWL,2010-12-01 12:43:00,2011-04-01 11:46:00,36,33,252,253.05
84596F,0.5,3301,1561.63,United Kingdom,SMALL MARSHMALLOWS PINK BOWL,2010-12-05 15:15:00,2011-12-09 08:48:00,304,166,0,1561.63
84596G,0.49,1662,775.02,United Kingdom,SMALL CHOCOLATES PINK BOWL,2010-12-05 12:13:00,2011-12-08 15:31:00,162,84,0,775.02
84596J,0.51,469,205.28,United Kingdom,MIXED NUTS LIGHT GREEN BOWL,2010-12-07 15:54:00,2011-05-23 09:43:00,27,21,200,205.28
84596L,0.48,1039,441.36,United Kingdom,BISCUITS SMALL BOWL LIGHT BLUE,2010-12-05 15:15:00,2011-09-18 12:21:00,80,49,82,441.36
84597B,1.25,41,51.25,United Kingdom,RETRO BROWN BALL ASHTRAY ,2010-12-14 13:35:00,2011-06-19 11:10:00,5,3,173,51.25
84597C,1.25,46,57.5,United Kingdom,RETRO PINK BALL ASHTRAY ,2010-12-05 15:12:00,2011-06-02 19:50:00,13,11,189,57.5
84613A,4.65,6,27.9,United Kingdom,PINK NEW BAROQUE FLOCK CANDLESTICK,2010-12-16 12:42:00,2011-02-02 17:06:00,3,3,309,27.9
84613C,4.65,1,4.65,United Kingdom,BLUE NEW BAROQUE FLOCK CANDLESTICK,2010-12-08 12:35:00,2010-12-08 12:35:00,1,1,366,4.65
84614A,5.95,2,11.9,Italy,PINK BAROQUE FLOCK CANDLE HOLDER,2010-12-03 15:45:00,2010-12-03 15:45:00,1,1,370,11.9
84625A,1.46,455,470.75,United Kingdom,PINK NEW BAROQUECANDLESTICK CANDLE,2010-12-01 11:21:00,2011-12-07 15:52:00,31,24,1,470.75
84625C,1.52,439,478.15,United Kingdom,BLUE NEW BAROQUE CANDLESTICK CANDLE,2010-12-01 11:21:00,2011-09-28 11:56:00,28,20,72,478.15
84659A,2.47,134,314.31,United Kingdom,WHITE TRAVEL ALARM CLOCK,2011-02-06 16:08:00,2011-11-21 10:35:00,22,19,18,314.31
84660A,1.37,837,761.9,United Kingdom,WHITE STITCHED WALL CLOCK,2010-12-14 12:59:00,2011-10-03 16:46:00,36,30,66,761.9
84660B,1.32,697,686.23,United Kingdom,BLACK STITCHED WALL CLOCK,2010-12-12 13:56:00,2011-09-01 14:26:00,30,20,98,686.23
84660C,1.0,639,590.57,United Kingdom,PINK STITCHED WALL CLOCK,2010-12-14 12:59:00,2011-09-08 11:56:00,27,20,92,590.57
84661A,2.13,94,132.99,United Kingdom,WHITE SQUARE TABLE CLOCK,2011-05-17 09:13:00,2011-12-07 08:38:00,11,10,2,132.99
84661B,2.57,95,225.49,United Kingdom,BLACK SQUARE TABLE CLOCK,2011-06-08 08:31:00,2011-12-07 08:38:00,12,10,2,225.49
84661C,1.49,62,70.1,United Kingdom,PINK SQUARE TABLE CLOCK,2011-02-15 14:19:00,2011-12-06 13:45:00,5,5,2,70.1
84663A,2.12,260,324.04,United Kingdom,GRASS HOPPER WOODEN WALL CLOCK ,2011-02-15 10:40:00,2011-11-20 14:04:00,25,21,18,324.04
84673A,0.65,63,40.95,United Kingdom,PINK FLY SWAT,2010-12-14 16:23:00,2011-11-24 15:02:00,26,21,14,40.95
84673B,0.86,135,114.21,United Kingdom,BLUE FLY SWAT,2010-12-14 16:23:00,2011-12-05 17:17:00,42,31,3,114.21
84705C,1.25,12,15.0,United Kingdom,PINK FLOCK PHOTO FRAME ,2011-05-03 13:52:00,2011-05-03 13:52:00,1,1,219,15.0
84706D,4.28,6,25.7,United Kingdom,CHERRY BLOSSOM TABLE CLOCK ,2010-12-08 15:59:00,2011-05-22 11:29:00,3,3,201,25.7
84706F,2.95,16,47.2,United Kingdom,RED PEONY TABLE CLOCK,2011-07-10 11:19:00,2011-11-27 13:00:00,10,9,11,47.2
84707A,9.55,66,440.74,United Kingdom,SILVER JEWELLED MIRROR TRINKET TRAY,2010-12-06 16:58:00,2011-12-08 15:31:00,25,21,0,440.74
84707B,8.87,29,178.56,United Kingdom,PINK JEWELLED MIRROR TRINKET TRAY,2010-12-05 16:41:00,2011-12-08 15:54:00,13,13,0,178.56
84708B,4.85,53,256.75,United Kingdom,PINK JEWELLED PHOTO FRAME ,2011-02-02 12:26:00,2011-12-07 13:12:00,14,13,1,256.75
84709B,5.95,20,119.0,United Kingdom,PINK OVAL JEWELLED MIRROR,2010-12-01 11:21:00,2011-06-26 13:45:00,11,11,165,119.0
84711A,9.95,14,139.3,United Kingdom,SILVER OVAL SHAPE TRINKET BOX,2010-12-06 12:06:00,2011-12-04 12:29:00,7,7,5,139.3
84711B,9.95,15,149.25,United Kingdom,PINK OVAL SHAPE TRINKET BOX,2011-05-31 15:41:00,2011-12-07 13:12:00,8,7,1,149.25
84712B,7.81,19,147.87,United Kingdom,PINK JEWELLED PHOTO FRAME,2011-02-02 12:26:00,2011-11-30 17:37:00,11,9,8,147.87
84732B,0.39,22,8.58,United Kingdom,CUTE BIRD CEATURE SCREEN,2011-07-20 13:06:00,2011-08-18 20:05:00,2,2,112,8.58
84732D,0.39,11,4.29,United Kingdom,CUTE RABBIT CEATURE SCREEN ,2011-07-20 13:06:00,2011-08-18 20:05:00,2,2,112,4.29
84741C,1.95,60,117.0,United Kingdom,CITRUS GARLAND FELT FLOWERS ,2011-01-07 14:31:00,2011-04-27 14:01:00,14,14,225,117.0
84743C,1.25,1,1.25,United Kingdom,ORANGE FELT VASE + FLOWERS,2011-03-31 13:14:00,2011-03-31 13:14:00,1,1,252,1.25
84745A,0.42,32,13.44,United Kingdom,PINK HANGING GINGHAM EASTER HEN,2011-01-13 13:36:00,2011-04-27 12:08:00,5,5,226,13.44
84745B,0.42,32,13.44,United Kingdom,BLUE HANGING GINGHAM EASTER HEN,2011-01-13 13:36:00,2011-04-27 12:08:00,5,5,226,13.44
84750A,1.95,24,46.8,United Kingdom,PINK SMALL GLASS CAKE STAND,2011-03-20 10:13:00,2011-03-20 10:13:00,1,1,264,46.8
84750B,1.17,61,54.99,United Kingdom,BLACK SMALL GLASS CAKE STAND,2010-12-16 13:21:00,2011-04-19 14:49:00,12,12,233,54.99
84751B,1.78,19,38.69,United Kingdom,BLACK MEDIUM GLASS CAKE STAND,2010-12-15 13:24:00,2011-04-08 10:20:00,9,8,245,38.69
84760S,1.45,43,62.35,United Kingdom,SMALL HANGING GLASS+ZINC LANTERN,2010-12-01 15:37:00,2011-05-12 20:13:00,9,8,210,62.35
84795B,7.8,167,1249.65,United Kingdom,SUNSET CHECK HAMMOCK,2010-12-05 16:41:00,2011-11-08 09:07:00,40,33,31,1249.65
84795C,7.95,2,15.9,United Kingdom,OCEAN STRIPE HAMMOCK ,2011-01-31 15:27:00,2011-01-31 15:27:00,1,1,311,15.9
84796A,12.75,14,178.5,United Kingdom,PINK HAWAIIAN PICNIC HAMPER FOR 2,2011-03-24 13:16:00,2011-12-02 14:26:00,10,10,6,178.5
84796B,12.43,69,793.35,United Kingdom,BLUE SAVANNAH PICNIC HAMPER FOR 2,2011-01-19 09:05:00,2011-08-04 10:23:00,17,16,127,793.35
84798A,2.55,14,35.7,United Kingdom,PINK FOXGLOVE ARTIIFCIAL FLOWER,2011-03-01 12:46:00,2011-09-28 15:18:00,3,3,71,35.7
84798B,2.55,7,17.85,United Kingdom,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,2011-03-06 15:21:00,2011-03-22 13:54:00,2,2,261,17.85
84800L,1.92,360,639.36,United Kingdom,LARGE WHITE/PINK ROSE ART FLOWER,2010-12-19 14:03:00,2011-06-03 17:07:00,22,20,188,639.36
84800M,1.54,127,174.31,United Kingdom,MEDIUM WHITE/PINK ROSE ART FLOWER,2010-12-19 14:03:00,2011-08-28 12:06:00,11,11,103,174.31
84800S,1.21,113,127.57,United Kingdom,SMALL WHITE/PINK ROSE ART FLOWER,2011-01-20 12:04:00,2011-09-11 14:09:00,10,9,88,127.57
84801A,2.1,46,96.6,United Kingdom,PINK HYDRANGEA ART FLOWER,2011-01-20 09:25:00,2011-11-23 11:47:00,5,5,16,96.6
84801B,2.1,22,46.2,United Kingdom,WHITE HYDRANGEA ART FLOWER,2011-02-01 12:25:00,2011-04-06 14:23:00,3,3,246,46.2
84802A,1.69,2,3.38,United Kingdom,WHITE ANEMONE ARTIFICIAL FLOWER,2010-12-19 14:03:00,2010-12-19 14:03:00,1,1,354,3.38
84802B,1.69,4,6.76,United Kingdom,PURPLE ANEMONE ARTIFICIAL FLOWER,2011-03-01 12:46:00,2011-03-01 12:46:00,1,1,283,6.76
84803B,1.69,15,25.35,United Kingdom,WHITE ALLIUM  ARTIFICIAL FLOWER,2011-03-01 12:46:00,2011-03-18 12:35:00,3,3,266,25.35
